"","CNTYVTD.x","VTDKEY","Biden","Trump","CNTYVTD.y","VTD","vap","anglovap","nanglovap","FENAME"
"7939",4393283,8295,505,837,4393283,"3283",1762,1305,457,"TARRANT"
"7940",4393286,8296,226,621,4393286,"3286",985,738,247,"TARRANT"
"7941",4393287,8297,712,1173,4393287,"3287",3273,2108,1165,"TARRANT"
"7942",4393289,8298,682,1233,4393289,"3289",3960,2248,1712,"TARRANT"
"7943",4393321,8299,809,1303,4393321,"3321",3414,2381,1033,"TARRANT"
"7944",4393322,8300,655,1040,4393322,"3322",2117,1676,441,"TARRANT"
"7945",4393323,8301,944,1951,4393323,"3323",3324,2624,700,"TARRANT"
"7946",4393324,8302,653,1055,4393324,"3324",3160,2096,1064,"TARRANT"
"7947",4393325,8303,241,537,4393325,"3325",1372,896,476,"TARRANT"
"7948",4393326,8304,244,354,4393326,"3326",1492,967,525,"TARRANT"
"7949",4393327,8305,543,759,4393327,"3327",1698,1233,465,"TARRANT"
"7950",4393329,8306,1156,895,4393329,"3329",4143,1709,2434,"TARRANT"
"7951",4393330,8307,312,609,4393330,"3330",1120,909,211,"TARRANT"
"7952",4393331,8308,881,1772,4393331,"3331",3062,2434,628,"TARRANT"
"7953",4393332,8309,916,1191,4393332,"3332",4463,2235,2228,"TARRANT"
"7954",4393333,8310,922,1361,4393333,"3333",4813,3365,1448,"TARRANT"
"7955",4393334,8311,806,785,4393334,"3334",2893,1773,1120,"TARRANT"
"7956",4393335,8312,721,1015,4393335,"3335",2554,1727,827,"TARRANT"
"7957",4393336,8313,1596,1030,4393336,"3336",5203,1813,3390,"TARRANT"
"7958",4393359,8314,721,1054,4393359,"3359",2068,1605,463,"TARRANT"
"7959",4393361,8315,933,1395,4393361,"3361",3665,2727,938,"TARRANT"
"7960",4393363,8316,775,1664,4393363,"3363",3522,2298,1224,"TARRANT"
"7961",4393364,8317,339,405,4393364,"3364",1526,860,666,"TARRANT"
"7962",4393365,8318,1159,2327,4393365,"3365",4089,3365,724,"TARRANT"
"7963",4393367,8319,470,860,4393367,"3367",1858,1425,433,"TARRANT"
"7964",4393368,8320,208,415,4393368,"3368",809,646,163,"TARRANT"
"7965",4393372,8321,1066,1627,4393372,"3372",4447,2681,1766,"TARRANT"
"7966",4393384,8322,578,718,4393384,"3384",2057,1417,640,"TARRANT"
"7967",4393385,8323,959,1496,4393385,"3385",2769,2208,561,"TARRANT"
"7968",4393386,8324,564,1433,4393386,"3386",2405,1972,433,"TARRANT"
"7969",4393387,8325,519,1177,4393387,"3387",2141,1765,376,"TARRANT"
"7970",4393389,8326,1638,1319,4393389,"3389",5003,2664,2339,"TARRANT"
"7971",4393390,8327,1217,2255,4393390,"3390",3914,2915,999,"TARRANT"
"7972",4393391,8328,1235,812,4393391,"3391",4669,2092,2577,"TARRANT"
"7973",4393392,8329,601,1272,4393392,"3392",2244,1792,452,"TARRANT"
"7974",4393396,8330,1220,1491,4393396,"3396",3430,2455,975,"TARRANT"
"7975",4393398,8331,451,736,4393398,"3398",1963,1339,624,"TARRANT"
"7976",4393406,8332,0,0,4393406,"3406",0,0,0,"TARRANT"
"7977",4393409,8333,5,14,4393409,"3409",144,45,99,"TARRANT"
"7978",4393417,8334,765,1028,4393417,"3417",3149,1765,1384,"TARRANT"
"7979",4393421,8335,377,827,4393421,"3421",1429,1183,246,"TARRANT"
"7980",4393422,8336,687,1265,4393422,"3422",2474,1628,846,"TARRANT"
"7981",4393433,8337,158,347,4393433,"3433",709,553,156,"TARRANT"
"7982",4393443,8338,797,974,4393443,"3443",2500,1713,787,"TARRANT"
"7983",4393446,8339,0,1,4393446,"3446",0,0,0,"TARRANT"
"7984",4393447,8340,0,0,4393447,"3447",0,0,0,"TARRANT"
"7985",4393465,8341,1168,1480,4393465,"3465",4597,2697,1900,"TARRANT"
"7986",4393469,8342,401,547,4393469,"3469",1203,1018,185,"TARRANT"
"7987",4393470,8343,44,71,4393470,"3470",195,99,96,"TARRANT"
"7988",4393471,8344,479,1014,4393471,"3471",1705,1411,294,"TARRANT"
"7989",4393486,8345,1210,1789,4393486,"3486",4323,2846,1477,"TARRANT"
"7990",4393500,8346,91,268,4393500,"3500",548,436,112,"TARRANT"
"7991",4393502,8347,331,987,4393502,"3502",1463,1259,204,"TARRANT"
"7992",4393507,8348,735,998,4393507,"3507",3181,2049,1132,"TARRANT"
"7993",4393509,8349,603,899,4393509,"3509",2646,1737,909,"TARRANT"
"7994",4393510,8350,770,1702,4393510,"3510",2810,2261,549,"TARRANT"
"7995",4393511,8351,1292,840,4393511,"3511",4425,1958,2467,"TARRANT"
"7996",4393516,8352,542,1021,4393516,"3516",1949,1582,367,"TARRANT"
"7997",4393517,8353,876,811,4393517,"3517",3956,2159,1797,"TARRANT"
"7998",4393526,8354,400,710,4393526,"3526",1225,924,301,"TARRANT"
"7999",4393527,8355,726,1272,4393527,"3527",2745,2062,683,"TARRANT"
"8000",4393529,8356,854,1292,4393529,"3529",2583,1686,897,"TARRANT"
"8001",4393530,8357,957,1232,4393530,"3530",2965,2137,828,"TARRANT"
"8002",4393538,8358,1287,1813,4393538,"3538",3718,2549,1169,"TARRANT"
"8003",4393539,8359,0,7,4393539,"3539",27,17,10,"TARRANT"
"8004",4393542,8360,806,1009,4393542,"3542",2703,1911,792,"TARRANT"
"8005",4393545,8361,718,1325,4393545,"3545",2392,1806,586,"TARRANT"
"8006",4393552,8362,1172,1268,4393552,"3552",4294,2170,2124,"TARRANT"
"8007",4393554,8363,818,1659,4393554,"3554",2994,2337,657,"TARRANT"
"8008",4393558,8364,1012,1847,4393558,"3558",3313,2576,737,"TARRANT"
"8009",4393560,8365,0,0,4393560,"3560",0,0,0,"TARRANT"
"8010",4393562,8366,32,84,4393562,"3562",135,116,19,"TARRANT"
"8011",4393566,8367,0,0,4393566,"3566",0,0,0,"TARRANT"
"8012",4393567,8368,625,1551,4393567,"3567",2943,1926,1017,"TARRANT"
"8013",4393570,8369,940,1239,4393570,"3570",3969,2270,1699,"TARRANT"
"8014",4393574,8370,370,294,4393574,"3574",1480,721,759,"TARRANT"
"8015",4393575,8371,0,0,4393575,"3575",10,3,7,"TARRANT"
"8016",4393579,8372,223,532,4393579,"3579",932,724,208,"TARRANT"
"8017",4393580,8373,0,0,4393580,"3580",0,0,0,"TARRANT"
"8018",4393582,8374,2,30,4393582,"3582",85,41,44,"TARRANT"
"8019",4393583,8375,0,0,4393583,"3583",0,0,0,"TARRANT"
"8020",4393584,8376,0,0,4393584,"3584",0,0,0,"TARRANT"
"8021",4393585,8377,0,0,4393585,"3585",28,7,21,"TARRANT"
"8022",4393590,8378,0,0,4393590,"3590",0,0,0,"TARRANT"
"8023",4393624,8379,99,169,4393624,"3624",380,194,186,"TARRANT"
"8024",4393626,8380,200,413,4393626,"3626",898,746,152,"TARRANT"
"8025",4393637,8381,847,848,4393637,"3637",3209,1577,1632,"TARRANT"
"8026",4393646,8382,1015,1401,4393646,"3646",4346,2695,1651,"TARRANT"
"8027",4393647,8383,1168,1502,4393647,"3647",4990,3025,1965,"TARRANT"
"8028",4393648,8384,1149,1693,4393648,"3648",4177,2613,1564,"TARRANT"
"8029",4393653,8385,0,0,4393653,"3653",0,0,0,"TARRANT"
"8030",4393654,8386,0,0,4393654,"3654",0,0,0,"TARRANT"
"8031",4393661,8387,0,0,4393661,"3661",0,0,0,"TARRANT"
"8032",4393663,8388,2,3,4393663,"3663",10,2,8,"TARRANT"
"8033",4393664,8389,0,0,4393664,"3664",0,0,0,"TARRANT"
"8034",4393665,8390,0,10,4393665,"3665",12,10,2,"TARRANT"
"8035",4393667,8391,37,60,4393667,"3667",145,82,63,"TARRANT"
"8036",4393668,8392,109,219,4393668,"3668",355,272,83,"TARRANT"
"8037",4393669,8393,5,2,4393669,"3669",8,5,3,"TARRANT"
"8038",4393671,8394,233,490,4393671,"3671",997,807,190,"TARRANT"
"8039",4393695,8395,1377,1854,4393695,"3695",4189,2741,1448,"TARRANT"
"8040",4393696,8396,1242,1753,4393696,"3696",4808,2918,1890,"TARRANT"
"8041",4393698,8397,1240,1483,4393698,"3698",3982,2235,1747,"TARRANT"
"8042",4393700,8398,564,971,4393700,"3700",2934,1863,1071,"TARRANT"
"8043",4393706,8399,983,1039,4393706,"3706",4395,2603,1792,"TARRANT"
"8044",4393709,8400,426,621,4393709,"3709",1560,1033,527,"TARRANT"
"8045",4393716,8401,648,1129,4393716,"3716",2430,1773,657,"TARRANT"
"8046",4393720,8402,455,1345,4393720,"3720",2147,1821,326,"TARRANT"
"8047",4393725,8403,683,1148,4393725,"3725",2957,1973,984,"TARRANT"
"8048",4393728,8404,848,1282,4393728,"3728",2749,1633,1116,"TARRANT"
"8049",4393729,8405,271,260,4393729,"3729",5,3,2,"TARRANT"
"8050",4393732,8406,432,1073,4393732,"3732",2035,1607,428,"TARRANT"
"8051",4393735,8407,360,743,4393735,"3735",1282,854,428,"TARRANT"
"8052",4393750,8408,0,0,4393750,"3750",0,0,0,"TARRANT"
"8053",4393757,8409,0,0,4393757,"3757",0,0,0,"TARRANT"
"8054",4393759,8410,0,0,4393759,"3759",0,0,0,"TARRANT"
"8055",4393822,8411,0,0,4393822,"3822",0,0,0,"TARRANT"
"8056",4393826,8412,0,0,4393826,"3826",0,0,0,"TARRANT"
"8057",4394006,8413,426,179,4394006,"4006",1586,783,803,"TARRANT"
"8058",4394016,8414,650,537,4394016,"4016",1731,1319,412,"TARRANT"
"8059",4394017,8415,1145,360,4394017,"4017",6273,682,5591,"TARRANT"
"8060",4394018,8416,230,489,4394018,"4018",1565,971,594,"TARRANT"
"8061",4394020,8417,406,589,4394020,"4020",2976,1673,1303,"TARRANT"
"8062",4394042,8418,296,464,4394042,"4042",2499,865,1634,"TARRANT"
"8063",4394044,8419,922,1953,4394044,"4044",4613,2843,1770,"TARRANT"
"8064",4394045,8420,574,1448,4394045,"4045",2710,2233,477,"TARRANT"
"8065",4394046,8421,423,1477,4394046,"4046",3119,2589,530,"TARRANT"
"8066",4394047,8422,476,1984,4394047,"4047",4654,3829,825,"TARRANT"
"8067",4394048,8423,281,78,4394048,"4048",1548,121,1427,"TARRANT"
"8068",4394050,8424,591,145,4394050,"4050",3108,264,2844,"TARRANT"
"8069",4394051,8425,3,4,4394051,"4051",12,5,7,"TARRANT"
"8070",4394053,8426,318,568,4394053,"4053",1688,1009,679,"TARRANT"
"8071",4394057,8427,351,270,4394057,"4057",915,635,280,"TARRANT"
"8072",4394060,8428,1139,397,4394060,"4060",2637,1516,1121,"TARRANT"
"8073",4394065,8429,740,2244,4394065,"4065",4635,3462,1173,"TARRANT"
"8074",4394067,8430,559,162,4394067,"4067",2289,155,2134,"TARRANT"
"8075",4394068,8431,493,182,4394068,"4068",2807,171,2636,"TARRANT"
"8076",4394069,8432,392,1068,4394069,"4069",1983,1541,442,"TARRANT"
"8077",4394070,8433,841,805,4394070,"4070",2948,1620,1328,"TARRANT"
"8078",4394073,8434,159,171,4394073,"4073",843,357,486,"TARRANT"
"8079",4394077,8435,140,79,4394077,"4077",277,207,70,"TARRANT"
"8080",4394086,8436,739,1268,4394086,"4086",2400,2121,279,"TARRANT"
"8081",4394087,8437,212,65,4394087,"4087",1087,88,999,"TARRANT"
"8082",4394091,8438,578,1156,4394091,"4091",3540,2188,1352,"TARRANT"
"8083",4394092,8439,381,72,4394092,"4092",2029,105,1924,"TARRANT"
"8084",4394093,8440,748,249,4394093,"4093",3667,273,3394,"TARRANT"
"8085",4394096,8441,594,255,4394096,"4096",1143,778,365,"TARRANT"
"8086",4394097,8442,496,157,4394097,"4097",1792,350,1442,"TARRANT"
"8087",4394101,8443,444,303,4394101,"4101",2422,527,1895,"TARRANT"
"8088",4394102,8444,332,331,4394102,"4102",2432,746,1686,"TARRANT"
"8089",4394107,8445,419,119,4394107,"4107",2069,168,1901,"TARRANT"
"8090",4394110,8446,433,134,4394110,"4110",1525,166,1359,"TARRANT"
"8091",4394113,8447,84,158,4394113,"4113",2398,1280,1118,"TARRANT"
"8092",4394115,8448,129,400,4394115,"4115",586,531,55,"TARRANT"
"8093",4394116,8449,855,846,4394116,"4116",2252,1826,426,"TARRANT"
"8094",4394118,8450,547,379,4394118,"4118",1937,1110,827,"TARRANT"
"8095",4394121,8451,685,943,4394121,"4121",3595,1788,1807,"TARRANT"
"8096",4394122,8452,598,194,4394122,"4122",4006,378,3628,"TARRANT"
"8097",4394123,8453,648,230,4394123,"4123",3798,242,3556,"TARRANT"
"8098",4394124,8454,507,396,4394124,"4124",1179,834,345,"TARRANT"
"8099",4394125,8455,172,174,4394125,"4125",1256,433,823,"TARRANT"
"8100",4394128,8456,707,1247,4394128,"4128",4828,2886,1942,"TARRANT"
"8101",4394129,8457,378,542,4394129,"4129",1077,941,136,"TARRANT"
"8102",4394130,8458,865,1176,4394130,"4130",2286,1977,309,"TARRANT"
"8103",4394135,8459,430,470,4394135,"4135",1905,1053,852,"TARRANT"
"8104",4394136,8460,836,725,4394136,"4136",4477,1931,2546,"TARRANT"
"8105",4394137,8461,496,612,4394137,"4137",1487,1263,224,"TARRANT"
"8106",4394138,8462,241,289,4394138,"4138",1943,661,1282,"TARRANT"
"8107",4394141,8463,833,1019,4394141,"4141",6110,2561,3549,"TARRANT"
"8108",4394144,8464,458,720,4394144,"4144",2056,1306,750,"TARRANT"
"8109",4394155,8465,978,410,4394155,"4155",5492,710,4782,"TARRANT"
"8110",4394159,8466,432,646,4394159,"4159",3038,1040,1998,"TARRANT"
"8111",4394162,8467,213,164,4394162,"4162",1317,252,1065,"TARRANT"
"8112",4394163,8468,515,485,4394163,"4163",1192,1003,189,"TARRANT"
"8113",4394178,8469,1043,1204,4394178,"4178",4733,2828,1905,"TARRANT"
"8114",4394179,8470,521,349,4394179,"4179",2326,1035,1291,"TARRANT"
"8115",4394182,8471,1128,1236,4394182,"4182",3537,2637,900,"TARRANT"
"8116",4394191,8472,311,586,4394191,"4191",1839,964,875,"TARRANT"
"8117",4394195,8473,571,173,4394195,"4195",3075,213,2862,"TARRANT"
"8118",4394201,8474,453,127,4394201,"4201",1882,55,1827,"TARRANT"
"8119",4394202,8475,536,512,4394202,"4202",2896,1002,1894,"TARRANT"
"8120",4394203,8476,808,512,4394203,"4203",4600,1364,3236,"TARRANT"
"8121",4394204,8477,980,1413,4394204,"4204",5993,3310,2683,"TARRANT"
"8122",4394218,8478,368,456,4394218,"4218",2424,806,1618,"TARRANT"
"8123",4394222,8479,339,357,4394222,"4222",1760,649,1111,"TARRANT"
"8124",4394230,8480,1327,1428,4394230,"4230",4569,3417,1152,"TARRANT"
"8125",4394231,8481,631,175,4394231,"4231",3201,216,2985,"TARRANT"
"8126",4394232,8482,1128,1313,4394232,"4232",5468,2086,3382,"TARRANT"
"8127",4394233,8483,717,205,4394233,"4233",2689,629,2060,"TARRANT"
"8128",4394234,8484,1030,1432,4394234,"4234",3363,2275,1088,"TARRANT"
"8129",4394239,8485,30,55,4394239,"4239",257,124,133,"TARRANT"
"8130",4394242,8486,145,348,4394242,"4242",845,624,221,"TARRANT"
"8131",4394243,8487,546,669,4394243,"4243",2954,1490,1464,"TARRANT"
"8132",4394250,8490,1308,1222,4394250,"4250",5942,2962,2980,"TARRANT"
"8133",4394252,8491,374,387,4394252,"4252",1311,797,514,"TARRANT"
"8134",4394253,8492,320,212,4394253,"4253",935,656,279,"TARRANT"
"8135",4394256,8493,295,99,4394256,"4256",1988,152,1836,"TARRANT"
"8136",4394259,8494,223,651,4394259,"4259",1181,1003,178,"TARRANT"
"8137",4394261,8495,1038,1088,4394261,"4261",4489,2079,2410,"TARRANT"
"8138",4394272,8496,166,277,4394272,"4272",826,599,227,"TARRANT"
"8139",4394276,8497,718,892,4394276,"4276",2908,1673,1235,"TARRANT"
"8140",4394284,8498,42,162,4394284,"4284",299,243,56,"TARRANT"
"8141",4394285,8499,276,201,4394285,"4285",2292,992,1300,"TARRANT"
"8142",4394288,8500,92,21,4394288,"4288",709,27,682,"TARRANT"
"8143",4394290,8501,672,886,4394290,"4290",3759,1820,1939,"TARRANT"
"8144",4394312,8502,57,23,4394312,"4312",190,74,116,"TARRANT"
"8145",4394328,8503,411,518,4394328,"4328",3200,1304,1896,"TARRANT"
"8146",4394338,8504,888,1080,4394338,"4338",3398,1663,1735,"TARRANT"
"8147",4394340,8505,443,1216,4394340,"4340",2962,2465,497,"TARRANT"
"8148",4394342,8506,779,1001,4394342,"4342",2482,1909,573,"TARRANT"
"8149",4394343,8507,763,1112,4394343,"4343",2684,2121,563,"TARRANT"
"8150",4394344,8508,474,702,4394344,"4344",1522,1286,236,"TARRANT"
"8151",4394350,8509,667,413,4394350,"4350",1607,1227,380,"TARRANT"
"8152",4394362,8510,0,3,4394362,"4362",11,5,6,"TARRANT"
"8153",4394369,8511,981,1734,4394369,"4369",4209,2833,1376,"TARRANT"
"8154",4394370,8512,0,0,4394370,"4370",0,0,0,"TARRANT"
"8155",4394371,8513,440,1660,4394371,"4371",2582,2111,471,"TARRANT"
"8156",4394373,8514,44,113,4394373,"4373",336,257,79,"TARRANT"
"8157",4394374,8515,734,845,4394374,"4374",2667,1482,1185,"TARRANT"
"8158",4394375,8516,677,1447,4394375,"4375",3388,2412,976,"TARRANT"
"8159",4394395,8517,72,359,4394395,"4395",977,806,171,"TARRANT"
"8160",4394397,8518,120,158,4394397,"4397",647,316,331,"TARRANT"
"8161",4394399,8519,33,85,4394399,"4399",290,216,74,"TARRANT"
"8162",4394400,8520,88,117,4394400,"4400",671,333,338,"TARRANT"
"8163",4394410,8521,983,992,4394410,"4410",4363,1879,2484,"TARRANT"
"8164",4394429,8522,754,975,4394429,"4429",2837,1524,1313,"TARRANT"
"8165",4394432,8523,17,7,4394432,"4432",251,151,100,"TARRANT"
"8166",4394452,8524,1226,1141,4394452,"4452",4553,1689,2864,"TARRANT"
"8167",4394454,8525,721,1258,4394454,"4454",3593,2085,1508,"TARRANT"
"8168",4394456,8526,347,516,4394456,"4456",1178,938,240,"TARRANT"
"8169",4394458,8527,3,4,4394458,"4458",0,0,0,"TARRANT"
"8170",4394475,8528,35,10,4394475,"4475",57,42,15,"TARRANT"
"8171",4394478,8529,0,0,4394478,"4478",0,0,0,"TARRANT"
"8172",4394480,8530,249,524,4394480,"4480",961,766,195,"TARRANT"
"8173",4394483,8531,21,12,4394483,"4483",110,20,90,"TARRANT"
"8174",4394485,8532,130,136,4394485,"4485",1125,240,885,"TARRANT"
"8175",4394487,8533,0,0,4394487,"4487",0,0,0,"TARRANT"
"8176",4394492,8534,425,287,4394492,"4492",2271,1540,731,"TARRANT"
"8177",4394493,8535,825,798,4394493,"4493",2813,2009,804,"TARRANT"
"8178",4394494,8536,0,3,4394494,"4494",219,115,104,"TARRANT"
"8179",4394495,8537,61,35,4394495,"4495",228,84,144,"TARRANT"
"8180",4394496,8538,281,131,4394496,"4496",1173,431,742,"TARRANT"
"8181",4394497,8539,1060,552,4394497,"4497",6512,2269,4243,"TARRANT"
"8182",4394498,8540,181,301,4394498,"4498",518,463,55,"TARRANT"
"8183",4394499,8541,1460,1383,4394499,"4499",6234,2452,3782,"TARRANT"
"8184",4394503,8542,362,191,4394503,"4503",1895,407,1488,"TARRANT"
"8185",4394508,8543,1316,1558,4394508,"4508",5523,2728,2795,"TARRANT"
"8186",4394512,8544,0,0,4394512,"4512",0,0,0,"TARRANT"
"8187",4394528,8545,1226,1492,4394528,"4528",4440,2512,1928,"TARRANT"
"8188",4394531,8546,724,1340,4394531,"4531",3551,2227,1324,"TARRANT"
"8189",4394532,8547,216,726,4394532,"4532",1321,1139,182,"TARRANT"
"8190",4394533,8548,420,582,4394533,"4533",2486,986,1500,"TARRANT"
"8191",4394534,8549,1159,1649,4394534,"4534",5155,3098,2057,"TARRANT"
"8192",4394540,8550,1010,1148,4394540,"4540",4456,2140,2316,"TARRANT"
"8193",4394551,8551,1199,1586,4394551,"4551",5089,2749,2340,"TARRANT"
"8194",4394563,8552,0,0,4394563,"4563",0,0,0,"TARRANT"
"8195",4394565,8553,11,14,4394565,"4565",75,26,49,"TARRANT"
"8196",4394568,8554,11,28,4394568,"4568",85,56,29,"TARRANT"
"8197",4394572,8555,17,7,4394572,"4572",41,2,39,"TARRANT"
"8198",4394573,8556,0,0,4394573,"4573",16,3,13,"TARRANT"
"8199",4394587,8557,117,6,4394587,"4587",407,8,399,"TARRANT"
"8200",4394588,8558,1309,1741,4394588,"4588",4648,2654,1994,"TARRANT"
"8201",4394591,8559,1040,1134,4394591,"4591",3600,1793,1807,"TARRANT"
"8202",4394592,8560,0,0,4394592,"4592",0,0,0,"TARRANT"
"8203",4394593,8561,179,142,4394593,"4593",1244,336,908,"TARRANT"
"8204",4394595,8562,17,29,4394595,"4595",154,54,100,"TARRANT"
"8205",4394596,8563,51,23,4394596,"4596",211,28,183,"TARRANT"
"8206",4394599,8564,832,974,4394599,"4599",3313,1864,1449,"TARRANT"
"8207",4394602,8565,0,0,4394602,"4602",0,0,0,"TARRANT"
"8208",4394604,8566,0,0,4394604,"4604",15,0,15,"TARRANT"
"8209",4394615,8567,0,0,4394615,"4615",0,0,0,"TARRANT"
"8210",4394620,8568,19,10,4394620,"4620",364,85,279,"TARRANT"
"8211",4394629,8569,0,0,4394629,"4629",0,0,0,"TARRANT"
"8212",4394630,8570,0,0,4394630,"4630",0,0,0,"TARRANT"
"8213",4394632,8571,0,0,4394632,"4632",0,0,0,"TARRANT"
"8214",4394634,8572,503,359,4394634,"4634",1801,1269,532,"TARRANT"
"8215",4394638,8573,1040,1226,4394638,"4638",3718,1993,1725,"TARRANT"
"8216",4394640,8574,276,176,4394640,"4640",962,502,460,"TARRANT"
"8217",4394649,8575,800,1493,4394649,"4649",4032,2406,1626,"TARRANT"
"8218",4394650,8576,986,1257,4394650,"4650",3782,1879,1903,"TARRANT"
"8219",4394666,8577,0,0,4394666,"4666",0,0,0,"TARRANT"
"8220",4394682,8578,129,82,4394682,"4682",720,141,579,"TARRANT"
"8221",4394683,8579,0,0,4394683,"4683",0,0,0,"TARRANT"
"8222",4394685,8580,0,1,4394685,"4685",8,1,7,"TARRANT"
"8223",4394686,8581,0,0,4394686,"4686",0,0,0,"TARRANT"
"8224",4394687,8582,65,40,4394687,"4687",514,114,400,"TARRANT"
"8225",4394689,8583,64,52,4394689,"4689",247,96,151,"TARRANT"
"8226",4394694,8584,670,935,4394694,"4694",2564,1306,1258,"TARRANT"
"8227",4394702,8585,520,697,4394702,"4702",1836,1002,834,"TARRANT"
"8228",4394703,8586,1034,943,4394703,"4703",3852,1590,2262,"TARRANT"
"8229",4394705,8587,848,851,4394705,"4705",3748,1576,2172,"TARRANT"
"8230",4394707,8588,576,449,4394707,"4707",2402,991,1411,"TARRANT"
"8231",4394711,8589,720,868,4394711,"4711",3049,1183,1866,"TARRANT"
"8232",4394713,8590,1004,1182,4394713,"4713",3892,1999,1893,"TARRANT"
"8233",4394724,8591,137,600,4394724,"4724",1146,896,250,"TARRANT"
"8234",4394730,8592,853,1193,4394730,"4730",3221,1902,1319,"TARRANT"
"8235",4394733,8593,742,879,4394733,"4733",2942,1198,1744,"TARRANT"
"8236",4394736,8594,282,942,4394736,"4736",1990,1654,336,"TARRANT"
"8237",4394820,8597,0,0,4394820,"4820",0,0,0,"TARRANT"
"8238",4410101,8598,804,1629,4410101,"0101",4632,2746,1886,"TAYLOR"
"8239",4410102,8599,495,1085,4410102,"0102",3360,2198,1162,"TAYLOR"
"8240",4410103,8600,508,1163,4410103,"0103",3474,2133,1341,"TAYLOR"
"8241",4410104,8601,473,1426,4410104,"0104",2535,2113,422,"TAYLOR"
"8242",4410105,8602,751,1361,4410105,"0105",6062,3406,2656,"TAYLOR"
"8243",4410106,8603,317,440,4410106,"0106",3202,1888,1314,"TAYLOR"
"8244",4410107,8604,72,354,4410107,"0107",935,670,265,"TAYLOR"
"8245",4410108,8605,113,872,4410108,"0108",1363,1123,240,"TAYLOR"
"8246",4410109,8606,21,176,4410109,"0109",326,285,41,"TAYLOR"
"8247",4410110,8607,6,68,4410110,"0110",106,98,8,"TAYLOR"
"8248",4410201,8608,343,524,4410201,"0201",3116,1251,1865,"TAYLOR"
"8249",4410202,8609,689,842,4410202,"0202",5286,1813,3473,"TAYLOR"
"8250",4410203,8610,848,1277,4410203,"0203",6325,3186,3139,"TAYLOR"
"8251",4410204,8611,388,1022,4410204,"0204",2651,1747,904,"TAYLOR"
"8252",4410205,8612,726,1068,4410205,"0205",5366,2439,2927,"TAYLOR"
"8253",4410206,8613,262,1510,4410206,"0206",3089,2458,631,"TAYLOR"
"8254",4410207,8614,31,200,4410207,"0207",386,313,73,"TAYLOR"
"8255",4410301,8615,509,1183,4410301,"0301",4038,2561,1477,"TAYLOR"
"8256",4410302,8616,424,1262,4410302,"0302",2853,2141,712,"TAYLOR"
"8257",4410303,8617,132,1480,4410303,"0303",2057,1802,255,"TAYLOR"
"8258",4410304,8618,649,1544,4410304,"0304",4640,2992,1648,"TAYLOR"
"8259",4410305,8619,593,2160,4410305,"0305",3967,3143,824,"TAYLOR"
"8260",4410306,8620,654,2638,4410306,"0306",4838,3786,1052,"TAYLOR"
"8261",4410307,8621,525,2196,4410307,"0307",3951,3101,850,"TAYLOR"
"8262",4410308,8622,190,1231,4410308,"0308",1779,1548,231,"TAYLOR"
"8263",4410401,8623,368,1501,4410401,"0401",2759,1959,800,"TAYLOR"
"8264",4410402,8624,890,1442,4410402,"0402",5139,3662,1477,"TAYLOR"
"8265",4410403,8625,605,931,4410403,"0403",3924,2398,1526,"TAYLOR"
"8266",4410404,8626,528,841,4410404,"0404",3039,1855,1184,"TAYLOR"
"8267",4410405,8627,354,744,4410405,"0405",2454,1465,989,"TAYLOR"
"8268",4410406,8628,662,1592,4410406,"0406",4607,3212,1395,"TAYLOR"
"8269",4410407,8629,214,685,4410407,"0407",1680,1228,452,"TAYLOR"
"8270",4410408,8630,386,2462,4410408,"0408",3673,3032,641,"TAYLOR"
"8271",4410409,8631,58,638,4410409,"0409",953,779,174,"TAYLOR"
"8272",4430001,8632,38,84,4430001,"0001",155,67,88,"TERRELL"
"8273",4430003,8635,18,106,4430003,"0003",157,93,64,"TERRELL"
